simulation,frame,subframe,slot,sym1,sym2,sym3,sym4,sym5,sym6,sym7,sym8,sym9,sym10,sym11,sym12
1,82,9,0,3,3,3,3,3,3,3,3,3,3,2,3
1,83,0,0,3,3,3,3,3,3,3,3,3,3,3,3
1,83,1,0,3,3,3,3,3,3,3,3,3,3,3,3
1,83,2,0,3,3,3,3,3,3,3,3,3,3,3,3
1,83,3,0,3,3,3,3,3,3,3,3,3,3,3,3
1,83,4,0,3,3,3,3,3,3,3,3,3,3,3,3
1,83,5,0,3,3,3,3,3,3,3,3,3,3,3,0
1,83,6,0,3,3,3,3,3,3,3,3,3,3,3,3
1,83,7,0,3,3,3,3,3,3,3,3,3,3,3,3
1,83,8,0,3,3,3,3,3,3,3,3,3,3,3,3
1,83,9,0,3,3,3,3,3,3,3,3,3,3,3,3
1,84,0,0,3,3,3,3,3,3,3,3,3,3,2,3
1,84,1,0,3,3,3,3,3,3,3,3,3,3,3,3
1,84,2,0,3,3,3,3,3,3,3,3,3,3,3,3
1,84,3,0,3,3,3,3,3,3,3,3,3,3,3,3
1,84,4,0,3,3,3,3,3,3,3,3,3,3,3,3
1,84,5,0,3,3,3,3,3,3,3,3,3,3,3,3
1,84,6,0,3,3,3,3,3,3,3,3,3,3,3,3
1,84,7,0,3,3,3,3,3,3,3,3,3,3,3,3
1,84,8,0,3,3,3,3,3,3,3,3,3,3,3,3
1,84,9,0,3,3,3,3,3,3,3,3,3,3,3,3
1,85,0,0,3,3,3,3,3,3,3,3,3,3,3,3
1,85,1,0,3,3,3,3,3,3,3,2,3,3,1,3
1,85,2,0,3,3,3,3,3,3,3,3,3,3,3,3
1,85,3,0,3,3,3,3,3,3,3,3,3,3,3,3
1,85,4,0,3,3,3,3,3,3,3,3,3,3,3,3
1,85,5,0,3,3,3,3,3,3,3,3,3,3,3,3
1,85,6,0,3,3,3,3,3,3,3,3,3,3,3,3
1,85,7,0,3,3,3,3,3,3,3,3,3,3,3,3
1,85,8,0,3,3,3,3,3,3,3,3,3,3,3,3
1,85,9,0,3,3,3,3,3,3,3,3,3,3,3,3
1,86,0,0,3,3,3,3,3,3,3,3,3,3,3,3
1,86,1,0,3,3,3,3,3,3,3,3,3,3,3,0
1,86,2,0,3,3,3,3,3,3,3,3,3,3,3,0
1,86,3,0,3,3,3,3,3,3,3,3,3,3,2,3
1,86,4,0,3,3,3,3,3,3,3,3,3,3,3,3
1,86,5,0,3,3,3,3,3,3,3,3,3,3,3,3
1,86,6,0,3,3,3,3,3,3,3,3,3,3,3,3
1,86,7,0,3,3,3,3,3,3,3,3,3,3,3,3
1,86,8,0,3,3,3,3,3,3,3,3,3,3,3,3
1,86,9,0,3,3,3,3,3,3,3,3,3,3,3,3
1,87,0,0,3,3,3,3,3,3,3,3,3,3,3,3
1,87,1,0,3,3,3,3,3,3,3,3,3,3,3,3
1,87,2,0,3,3,3,3,3,3,3,3,3,3,3,3
1,87,3,0,3,3,3,3,3,3,3,3,3,3,3,3
1,87,4,0,3,3,3,3,3,3,3,3,3,3,2,3
1,87,5,0,3,3,3,3,3,3,3,3,3,3,3,3
1,87,6,0,3,3,3,3,3,3,3,3,3,3,3,3
1,87,7,0,3,3,3,3,3,3,3,3,3,3,1,3
1,87,8,0,3,3,3,3,3,3,3,3,3,3,3,3
1,87,9,0,3,3,3,3,3,3,3,3,3,3,3,3
1,88,0,0,3,3,3,3,3,3,3,3,3,3,3,3
1,88,1,0,3,3,3,3,3,3,3,3,3,3,3,3
1,88,2,0,3,3,3,3,3,3,3,3,3,3,3,3
1,88,3,0,3,3,3,3,3,3,3,3,3,3,3,3
1,88,4,0,3,3,3,3,3,3,3,3,3,3,3,3
1,88,5,0,3,3,3,3,3,3,3,3,3,3,2,3
1,88,6,0,3,3,3,3,3,3,3,3,3,3,3,3
1,88,7,0,3,3,3,3,3,3,3,3,3,3,3,3
1,88,8,0,3,3,3,3,3,3,3,3,3,3,3,3
1,88,9,0,3,3,3,3,3,3,3,3,3,3,3,3
1,89,0,0,3,3,3,3,3,3,3,3,3,3,3,3
1,89,1,0,3,3,3,3,3,3,3,3,3,3,3,3
1,89,2,0,3,3,3,3,3,3,3,3,3,3,3,3
1,89,3,0,3,3,3,3,3,3,3,3,3,3,3,3
1,89,4,0,3,3,3,3,3,3,3,3,3,3,3,3
1,89,5,0,3,3,3,3,3,3,3,3,3,3,3,3
1,89,6,0,3,3,3,3,3,3,3,3,3,3,2,3
1,89,7,0,3,3,3,3,3,3,3,3,3,3,3,3
1,89,8,0,3,3,3,3,3,3,3,3,3,3,3,3
1,89,9,0,3,3,3,3,3,3,3,3,3,3,3,3
1,90,0,0,3,3,3,3,3,3,3,3,3,3,3,3
1,90,1,0,3,3,3,3,3,3,3,3,3,3,3,3
1,90,2,0,3,3,3,3,3,3,3,3,3,3,3,3
1,90,3,0,3,3,3,3,3,3,3,3,3,3,1,3
1,90,4,0,3,3,3,3,3,3,3,3,3,3,3,3
1,90,5,0,3,3,3,3,3,3,3,3,3,3,3,3
1,90,6,0,3,3,3,3,3,3,3,3,3,3,3,3
1,90,7,0,3,3,3,3,3,3,3,3,3,3,3,3
1,90,8,0,3,3,3,3,3,3,3,3,3,3,2,3
1,90,9,0,3,3,3,3,3,3,3,3,3,3,3,3
1,91,0,0,3,3,3,3,3,3,3,3,3,3,3,3
1,91,1,0,3,3,3,3,3,3,3,3,3,3,3,3
1,91,2,0,3,3,3,3,3,3,3,3,3,3,3,3
1,91,3,0,3,3,3,3,3,3,3,3,3,3,3,3
1,91,4,0,3,3,3,3,3,3,3,3,3,3,3,3
1,91,5,0,3,3,3,3,3,3,3,3,3,3,3,0
1,91,6,0,3,3,3,3,3,3,3,3,3,3,3,3
1,91,7,0,3,3,3,3,3,3,3,3,3,3,3,3
1,91,8,0,3,3,3,3,3,3,3,3,3,3,3,3
1,91,9,0,3,3,3,3,3,3,3,3,3,3,2,3
1,92,0,0,3,3,3,3,3,3,3,3,3,3,3,3
1,92,1,0,3,3,3,3,3,3,3,3,3,3,3,3
1,92,2,0,3,3,3,3,3,3,3,3,3,3,3,3
1,92,3,0,3,3,3,3,3,3,3,3,3,3,3,3
1,92,4,0,3,3,3,3,3,3,3,3,3,3,3,3
1,92,5,0,3,3,3,3,3,3,3,3,3,3,3,3
1,92,6,0,3,3,3,3,3,3,3,3,3,3,3,3
1,92,7,0,3,3,3,3,3,3,3,3,3,3,3,3
1,92,8,0,3,3,3,3,3,3,3,3,3,3,3,3
1,92,9,0,3,3,3,3,3,3,3,3,3,3,1,3
1,93,0,0,3,3,3,3,3,3,3,3,3,3,2,3
1,93,1,0,3,3,3,3,3,3,3,3,3,3,3,3
1,93,2,0,3,3,3,3,3,3,3,3,3,3,3,3
1,93,3,0,3,3,3,3,3,3,3,3,3,3,3,3
1,93,4,0,3,3,3,3,3,3,3,3,3,3,3,3
1,93,5,0,3,3,3,3,3,3,3,3,3,3,3,3
1,93,6,0,3,3,3,3,3,3,3,3,3,3,3,3
1,93,7,0,3,3,3,3,3,3,3,3,3,3,3,3
1,93,8,0,3,3,3,3,3,3,3,3,3,3,3,3
1,93,9,0,3,3,3,3,3,3,3,3,3,3,3,3
1,94,0,0,3,3,3,3,3,3,3,3,3,3,3,3
1,94,1,0,3,3,3,3,3,3,3,3,3,2,3,0
1,94,2,0,3,3,3,3,3,3,3,3,3,3,3,0
1,94,3,0,3,3,3,3,3,3,3,3,3,3,3,3
1,94,4,0,3,3,3,3,3,3,3,3,3,3,3,3
1,94,5,0,3,3,3,3,3,3,3,3,3,3,3,3
1,94,6,0,3,3,3,3,3,3,3,3,3,3,3,3
1,94,7,0,3,3,3,3,3,3,3,3,3,3,3,3
1,94,8,0,3,3,3,3,3,3,3,3,3,3,3,3
1,94,9,0,3,3,3,3,3,3,3,3,3,3,3,3
1,95,0,0,3,3,3,3,3,3,3,3,3,3,3,3
1,95,1,0,3,3,3,3,3,3,3,3,3,3,3,3
1,95,2,0,3,3,3,3,3,3,3,3,3,3,3,3
1,95,3,0,3,3,3,3,3,3,3,3,3,3,3,3
1,95,4,0,3,3,3,3,3,3,3,3,3,3,2,3
1,95,5,0,3,3,3,3,3,3,3,3,3,3,1,3
1,95,6,0,3,3,3,3,3,3,3,3,3,3,3,3
1,95,7,0,3,3,3,3,3,3,3,3,3,3,3,3
1,95,8,0,3,3,3,3,3,3,3,3,3,3,3,3
1,95,9,0,3,3,3,3,3,3,3,3,3,3,3,3
1,96,0,0,3,3,3,3,3,3,3,3,3,3,3,3
1,96,1,0,3,3,3,3,3,3,3,3,3,3,3,3
1,96,2,0,3,3,3,3,3,3,3,3,3,3,3,3
1,96,3,0,3,3,3,3,3,3,3,3,3,3,3,3
1,96,4,0,3,3,3,3,3,3,3,3,3,3,3,3
1,96,5,0,3,3,3,3,3,3,3,3,3,3,2,3
1,96,6,0,3,3,3,3,3,3,3,3,3,3,3,3
1,96,7,0,3,3,3,3,3,3,3,3,3,3,3,3
1,96,8,0,3,3,3,3,3,3,3,3,3,3,3,3
1,96,9,0,3,3,3,3,3,3,3,3,3,3,3,3
1,97,0,0,3,3,3,3,3,3,3,3,3,3,3,3
1,97,1,0,3,3,3,3,3,3,3,3,3,3,3,3
1,97,2,0,3,3,3,3,3,3,3,3,3,3,3,3
1,97,3,0,3,3,3,3,3,3,3,3,3,3,3,3
1,97,4,0,3,3,3,3,3,3,3,3,3,3,3,3
1,97,5,0,3,3,3,3,3,3,3,3,3,3,3,3
1,97,6,0,3,3,3,3,3,3,3,3,3,3,2,3
1,97,7,0,3,3,3,3,3,3,3,3,3,3,3,3
1,97,8,0,3,3,3,3,3,3,3,3,3,3,3,3
1,97,9,0,3,3,3,3,3,3,3,3,3,3,3,3
1,98,0,0,3,3,3,3,3,3,3,3,3,3,3,3
1,98,1,0,3,3,3,3,3,3,3,3,3,3,1,3
1,98,2,0,3,3,3,3,3,3,3,3,3,3,3,3
1,98,3,0,3,3,3,3,3,3,3,3,3,3,3,3
1,98,4,0,3,3,3,3,3,3,3,3,3,3,3,3
1,98,5,0,3,3,3,3,3,3,3,3,3,3,3,3
1,98,6,0,3,3,3,3,3,3,3,3,3,3,3,3
1,98,7,0,3,3,3,3,3,3,3,3,3,3,2,3
1,98,8,0,3,3,3,3,3,3,3,3,3,3,3,3
1,98,9,0,3,3,3,3,3,3,3,3,3,3,3,3
1,99,0,0,3,3,3,3,3,3,3,3,3,3,3,3
1,99,1,0,3,3,3,3,3,3,3,3,3,3,3,3
1,99,2,0,3,3,3,3,3,3,3,3,3,3,3,3
1,99,3,0,3,3,3,3,3,3,3,3,3,3,3,3
1,99,4,0,3,3,3,3,3,3,3,3,3,3,3,3
1,99,5,0,3,3,3,3,3,3,3,3,3,3,3,0
1,99,6,0,3,3,3,3,3,3,3,3,3,3,3,3
1,99,7,0,3,3,3,3,3,3,3,3,3,3,3,3
1,99,8,0,3,3,3,3,3,3,3,3,3,3,3,3
1,99,9,0,3,3,3,3,3,3,3,3,3,3,2,3
1,100,0,0,3,3,3,3,3,3,3,3,3,3,3,3
1,100,1,0,3,3,3,3,3,3,3,3,3,3,3,3
2,40,9,0,3,2,3,3,3,2,3,3,3,1,2,3
2,41,0,0,3,3,3,3,2,3,3,3,3,2,1,3
2,41,1,0,3,3,2,3,3,3,2,3,3,1,2,3
2,41,2,0,3,3,3,2,3,3,3,3,3,2,1,3
2,41,3,0,3,3,2,3,3,3,3,3,3,1,2,3
2,41,4,0,3,3,3,2,3,3,3,3,3,1,2,3
2,41,5,0,3,3,3,3,3,3,3,3,3,2,3,0
2,41,6,0,3,3,3,2,3,3,3,3,3,2,1,3
2,41,7,0,3,3,3,3,3,3,3,3,3,3,3,3
2,41,8,0,3,3,3,2,3,3,3,3,3,1,2,3
2,41,9,0,3,3,2,3,3,3,3,3,1,3,2,3
2,42,0,0,3,3,3,3,3,3,3,3,3,3,3,3
2,42,1,0,3,3,3,3,3,3,3,3,3,3,3,3
2,42,2,0,3,3,3,3,3,3,3,3,3,3,3,3
2,42,3,0,3,3,3,3,3,3,3,3,3,3,3,3
2,42,4,0,3,3,3,3,3,3,3,3,3,3,3,3
2,42,5,0,3,3,3,3,3,3,3,3,3,3,3,3
2,42,6,0,3,3,3,3,3,3,3,3,3,3,3,3
2,42,7,0,3,3,3,3,3,3,3,3,3,3,3,3
2,42,8,0,3,3,3,3,3,3,3,3,3,3,3,3
2,42,9,0,3,3,3,3,3,3,3,3,3,3,3,3
2,43,0,0,3,3,3,3,3,3,3,3,3,3,3,3
2,43,1,0,3,3,3,3,3,3,3,3,3,3,3,3
2,43,2,0,3,3,3,3,3,3,3,3,3,3,3,3
2,43,3,0,3,3,3,3,3,3,3,3,3,3,3,3
2,43,4,0,3,3,3,3,3,3,3,3,3,3,3,3
2,43,5,0,3,3,3,3,3,3,3,3,3,3,3,3
2,43,6,0,3,3,3,3,3,3,3,3,3,3,3,3
2,43,7,0,3,3,3,3,3,3,3,3,3,3,3,3
2,43,8,0,3,3,3,3,3,3,3,3,3,3,3,3
2,43,9,0,3,3,3,3,3,3,3,3,3,3,3,3
2,44,0,0,3,3,3,3,3,3,3,3,3,3,3,3
2,44,1,0,3,3,3,3,3,3,3,3,3,3,3,3
2,44,2,0,3,3,3,3,3,3,3,3,3,3,3,3
2,44,3,0,3,3,3,3,3,3,3,3,3,3,3,3
2,44,4,0,3,3,3,3,3,3,3,3,3,3,3,3
2,44,5,0,3,3,3,3,3,3,3,3,3,3,3,3
2,44,6,0,3,3,3,3,3,3,3,3,3,3,3,3
2,44,7,0,3,3,3,3,3,3,3,3,3,3,3,3
2,44,8,0,3,3,3,3,3,3,3,3,3,3,3,3
2,44,9,0,3,3,3,3,3,3,3,3,3,3,3,3
2,45,0,0,3,3,3,3,3,3,3,3,3,3,3,3
2,45,1,0,3,3,3,3,3,3,3,3,3,3,3,3
2,45,2,0,3,3,3,3,3,3,3,3,3,3,3,3
2,45,3,0,3,3,3,3,3,3,3,3,3,3,3,3
2,45,4,0,3,3,3,3,3,3,3,3,3,3,3,3
2,45,5,0,3,3,3,3,3,3,3,3,3,3,3,3
2,45,6,0,3,3,3,3,3,3,3,3,3,3,3,0
2,45,7,0,3,3,3,3,3,3,3,3,3,3,3,3
2,45,8,0,3,3,3,3,3,3,3,3,3,3,3,3
2,45,9,0,3,3,3,3,3,3,3,3,3,3,3,3
2,46,0,0,3,3,3,3,3,3,3,3,3,3,3,3
2,46,1,0,3,3,3,3,3,3,3,3,3,3,3,3
2,46,2,0,3,3,3,3,3,3,3,3,3,3,3,3
2,46,3,0,3,3,3,3,3,3,3,3,3,3,3,3
2,46,4,0,3,3,3,3,3,3,3,3,3,3,3,3
2,46,5,0,3,3,3,3,3,3,3,3,3,3,3,3
2,46,6,0,3,3,3,3,3,3,3,3,3,3,3,3
2,46,7,0,3,3,3,3,3,3,3,3,3,3,3,3
2,46,8,0,3,3,3,3,3,3,3,3,3,3,3,3
2,46,9,0,3,3,3,3,3,3,3,3,3,3,3,3
2,47,0,0,3,3,3,3,3,3,3,3,3,3,3,3
2,47,1,0,3,3,3,3,3,3,3,3,3,3,3,3
2,47,2,0,3,3,3,3,3,3,3,3,3,3,3,3
2,47,3,0,3,3,3,3,3,3,3,3,3,3,3,3
2,47,4,0,3,3,3,3,3,3,3,3,3,3,3,3
2,47,5,0,3,3,3,3,3,3,3,3,3,3,3,3
2,47,6,0,3,3,3,3,3,3,3,3,3,3,3,3
2,47,7,0,3,3,3,3,3,3,3,3,3,3,3,3
2,47,8,0,3,3,3,3,3,3,3,3,3,3,3,3
2,47,9,0,3,3,3,3,3,3,3,3,3,3,3,0
2,48,0,0,3,3,3,3,3,3,3,3,3,3,3,3
2,48,1,0,3,3,3,3,3,3,3,3,3,3,3,3
2,48,2,0,3,3,3,3,3,3,3,3,3,3,3,3
2,48,3,0,3,3,3,3,3,3,3,3,3,3,3,3
2,48,4,0,3,3,3,3,3,3,3,3,3,3,3,3
2,48,5,0,3,3,3,3,3,3,3,3,3,3,3,3
2,48,6,0,3,3,3,3,3,3,3,3,3,3,3,3
2,48,7,0,3,3,3,3,3,3,3,3,3,3,3,3
2,48,8,0,3,3,3,3,3,3,3,3,3,3,3,3
2,48,9,0,3,3,3,3,3,3,3,3,3,3,3,3
2,49,0,0,3,3,3,3,3,3,3,3,3,3,3,3
2,49,1,0,3,3,3,3,3,3,3,3,3,3,3,3
2,49,2,0,3,3,3,3,3,3,3,3,3,3,3,3
2,49,3,0,3,3,3,3,3,3,3,3,3,3,3,3
2,49,4,0,3,3,3,3,3,3,3,3,3,3,3,3
2,49,5,0,3,3,3,3,3,3,3,3,3,3,3,0
2,49,6,0,3,3,3,3,3,3,3,3,3,3,3,3
2,49,7,0,3,3,3,3,3,3,3,3,3,3,3,3
2,49,8,0,3,3,3,3,3,3,3,3,3,3,3,3
2,49,9,0,3,3,3,3,3,3,3,3,3,3,3,3
2,50,0,0,3,3,3,3,3,3,3,3,3,3,3,3
2,50,1,0,3,3,3,3,3,3,3,3,3,3,3,3
2,50,2,0,3,3,3,3,3,3,3,3,3,3,3,3
2,50,3,0,3,3,3,3,3,3,3,3,3,3,3,3
2,50,4,0,3,3,3,3,3,3,3,3,3,3,3,3
2,50,5,0,3,3,3,3,3,3,3,3,3,3,3,3
2,50,6,0,3,3,3,3,3,3,3,3,3,3,3,3
2,50,7,0,3,3,3,3,3,3,3,3,3,3,3,3
2,50,8,0,3,3,3,3,3,3,3,3,3,3,3,3
2,50,9,0,3,3,3,3,3,3,3,3,3,3,3,3
2,51,0,0,3,3,3,3,3,3,3,3,3,3,3,3
2,51,1,0,3,3,3,3,3,3,3,3,3,3,3,3
2,51,2,0,3,3,3,3,3,3,3,3,3,3,3,3
2,51,3,0,3,3,3,3,3,3,3,3,3,3,3,3
2,51,4,0,3,3,3,3,3,3,3,3,3,3,3,3
2,51,5,0,3,3,3,3,3,3,3,3,3,3,3,3
2,51,6,0,3,3,3,3,3,3,3,3,3,3,3,3
2,51,7,0,3,3,3,3,3,3,3,3,3,3,3,3
2,51,8,0,3,3,3,3,3,3,3,3,3,3,3,3
2,51,9,0,3,3,3,3,3,3,3,3,3,3,3,3
2,52,0,0,3,3,3,3,3,3,3,3,3,3,3,3
2,52,1,0,3,3,3,3,3,3,3,3,3,3,3,3
2,52,2,0,3,3,3,3,3,3,3,3,3,3,3,3
2,52,3,0,3,3,3,3,3,3,3,3,3,3,3,3
2,52,4,0,3,3,3,3,3,3,3,3,3,3,3,3
2,52,5,0,3,3,3,3,3,3,3,3,3,3,3,3
2,52,6,0,3,3,3,3,3,3,3,3,3,3,3,3
2,52,7,0,3,3,3,3,3,3,3,3,3,3,3,3
2,52,8,0,3,3,3,3,3,3,3,3,3,3,3,3
2,52,9,0,3,3,3,3,3,3,3,3,3,3,3,3
2,53,0,0,3,3,3,3,3,3,3,3,3,3,3,3
2,53,1,0,3,3,3,3,3,3,3,3,3,3,3,3
2,53,2,0,3,3,3,3,3,3,3,3,3,3,3,3
2,53,3,0,3,3,3,3,3,3,3,3,3,3,3,3
2,53,4,0,3,3,3,3,3,3,3,3,3,3,3,3
2,53,5,0,3,3,3,3,3,3,3,3,3,3,3,3
2,53,6,0,3,3,3,3,3,3,3,3,3,3,3,0
2,53,7,0,3,3,3,3,3,3,3,3,3,3,3,3
2,53,8,0,3,3,3,3,3,3,3,3,3,3,3,3
2,53,9,0,3,3,3,3,3,3,3,3,3,3,3,3
2,54,0,0,3,3,3,3,3,3,3,3,3,3,2,3
2,54,1,0,3,3,3,3,3,3,3,3,3,3,3,3
2,54,2,0,3,3,3,3,3,3,3,3,3,3,3,3
2,54,3,0,3,3,3,3,3,3,3,3,3,3,3,3
2,54,4,0,3,3,3,3,3,3,3,3,3,3,1,3
2,54,5,0,3,3,3,3,3,3,3,3,3,3,3,3
2,54,6,0,3,3,3,3,3,3,3,3,3,3,3,3
2,54,7,0,3,3,3,3,3,3,3,3,3,3,3,3
2,54,8,0,3,3,3,3,3,3,3,3,3,3,3,3
2,54,9,0,3,3,3,3,3,3,3,3,3,3,3,3
2,55,0,0,3,3,3,3,3,3,3,3,3,3,3,3
2,55,1,0,3,3,3,3,3,3,3,3,3,3,2,3
2,55,2,0,3,3,3,3,3,3,3,3,3,3,3,3
2,55,3,0,3,3,3,3,3,3,3,3,3,3,3,3
2,55,4,0,3,3,3,3,3,3,3,3,3,3,3,3
2,55,5,0,3,3,3,3,3,3,3,3,3,3,3,3
2,55,6,0,3,3,3,3,3,3,3,3,3,3,3,3
2,55,7,0,3,3,3,3,3,3,3,3,3,3,3,3
2,55,8,0,3,3,3,3,3,3,3,3,3,3,3,3
2,55,9,0,3,3,3,3,3,3,3,3,3,3,3,0
2,56,0,0,3,3,3,3,3,3,3,3,3,3,3,3
2,56,1,0,3,3,3,3,3,3,3,3,3,3,3,3
2,56,2,0,3,3,3,3,3,3,3,3,3,3,2,3
2,56,3,0,3,3,3,3,3,3,3,3,3,3,3,3
2,56,4,0,3,3,3,3,3,3,3,3,3,3,3,3
2,56,5,0,3,3,3,3,3,3,3,3,3,3,3,3
2,56,6,0,3,3,3,3,3,3,3,3,3,3,3,3
2,56,7,0,3,3,3,3,3,3,3,3,3,3,3,3
2,56,8,0,3,3,3,3,3,3,3,3,3,3,3,3
2,56,9,0,3,3,3,3,3,3,3,3,3,3,3,3
2,57,0,0,3,3,3,3,3,3,3,3,3,3,1,3
2,57,1,0,3,3,3,3,3,3,3,3,3,3,3,3
2,57,2,0,3,3,3,3,3,3,3,3,3,3,3,3
2,57,3,0,3,3,3,3,3,3,3,3,3,3,3,3
2,57,4,0,3,3,3,3,3,3,3,3,3,3,2,3
2,57,5,0,3,3,3,3,3,3,3,3,3,3,3,0
2,57,6,0,3,3,3,3,3,3,3,3,3,3,3,3
2,57,7,0,3,3,3,3,3,3,3,3,3,3,3,3
2,57,8,0,3,3,3,3,3,3,3,3,3,3,3,3
2,57,9,0,3,3,3,3,3,3,3,3,3,3,3,3
2,58,0,0,3,3,3,3,3,3,3,3,3,3,3,3
2,58,1,0,3,3,3,3,3,3,3,3,3,3,3,3
2,58,2,0,3,3,3,3,3,3,3,3,3,3,3,3
2,58,3,0,3,3,3,3,3,3,3,3,3,3,3,3
2,58,4,0,3,3,3,3,3,3,3,3,3,3,3,3
2,58,5,0,3,3,3,3,3,3,3,3,3,3,2,3
2,58,6,0,3,3,3,3,3,3,3,3,3,3,3,3
2,58,7,0,3,3,3,3,3,3,3,3,3,3,3,3
2,58,8,0,3,3,3,3,3,3,3,3,3,3,3,3
2,58,9,0,3,3,3,3,3,3,3,3,3,3,3,3
2,59,0,0,3,3,3,3,3,3,3,3,3,3,3,3
2,59,1,0,3,3,3,3,3,3,3,3,3,3,3,3
2,59,2,0,3,3,3,3,3,3,3,3,3,3,3,3
2,59,3,0,3,3,3,3,3,3,3,3,3,3,3,3
2,59,4,0,3,3,3,3,3,3,3,3,3,3,3,3
2,59,5,0,3,3,3,3,3,3,3,3,3,3,3,3
2,59,6,0,3,3,3,3,3,3,1,3,3,3,2,3
2,59,7,0,3,3,3,3,3,3,3,3,3,3,3,3
2,59,8,0,3,3,3,3,3,3,3,3,3,3,3,3
2,59,9,0,3,3,3,3,3,3,3,3,3,3,3,3
2,60,0,0,3,3,3,3,3,3,3,3,3,3,3,3
2,60,1,0,3,3,3,3,3,3,3,3,3,3,3,3
2,60,2,0,3,3,3,3,3,3,3,3,3,3,3,3
2,60,3,0,3,3,3,3,3,3,3,3,3,3,3,3
2,60,4,0,3,3,3,3,3,3,3,3,3,3,3,3
2,60,5,0,3,3,3,3,3,3,3,3,3,3,3,3
2,60,6,0,3,3,3,3,3,3,3,3,3,3,3,3
2,60,7,0,3,3,3,3,3,3,3,3,3,3,2,3
2,60,8,0,3,3,3,3,3,3,3,3,3,3,3,3
2,60,9,0,3,3,3,3,3,3,3,3,3,3,3,3
2,61,0,0,3,3,3,3,3,3,3,3,3,3,3,3
2,61,1,0,3,3,3,3,3,3,3,3,3,3,3,3
2,61,2,0,3,3,3,3,3,3,3,3,3,3,3,3
2,61,3,0,3,3,3,3,3,3,3,3,3,3,3,3
2,61,4,0,3,3,3,3,3,3,3,3,3,3,3,3
2,61,5,0,3,3,3,3,3,3,3,3,3,3,3,3
2,61,6,0,3,3,3,3,3,3,3,3,3,3,3,0
2,61,7,0,3,3,3,3,3,3,3,3,3,3,3,3
2,61,8,0,3,3,3,3,3,3,3,3,3,3,3,3
2,61,9,0,3,3,3,3,3,3,3,3,3,3,2,3
2,62,0,0,3,3,3,3,3,3,3,3,3,3,3,3
2,62,1,0,3,3,3,3,3,3,3,3,3,3,3,3
2,62,2,0,3,3,3,3,3,3,3,3,3,3,1,3
2,62,3,0,3,3,3,3,3,3,3,3,3,3,3,3
2,62,4,0,3,3,3,3,3,3,3,3,3,3,3,3
2,62,5,0,3,3,3,3,3,3,3,3,3,3,3,3
2,62,6,0,3,3,3,3,3,3,3,3,3,3,3,3
2,62,7,0,3,3,3,3,3,3,3,3,3,3,3,3
2,62,8,0,3,3,3,3,3,3,3,3,3,3,3,3
2,62,9,0,3,3,3,3,3,3,3,3,3,3,3,3
2,63,0,0,3,3,3,3,3,3,3,3,3,3,2,3
2,63,1,0,3,3,3,3,3,3,3,3,3,3,3,3
2,63,2,0,3,3,3,3,3,3,3,3,3,3,3,3
2,63,3,0,3,3,3,3,3,3,3,3,3,3,3,3
2,63,4,0,3,3,3,3,3,3,3,3,3,3,3,3
2,63,5,0,3,3,3,3,3,3,3,3,3,3,3,3
2,63,6,0,3,3,3,3,3,3,3,3,3,3,3,3
2,63,7,0,3,3,3,3,3,3,3,3,3,3,3,3
2,63,8,0,3,3,3,3,3,3,3,3,3,3,3,3
2,63,9,0,3,3,3,3,3,3,3,3,3,3,3,0
2,64,0,0,3,3,3,3,3,3,3,3,3,3,3,3
2,64,1,0,3,3,3,3,3,3,3,3,3,3,2,3
2,64,2,0,3,3,3,3,3,3,3,3,3,3,3,3
2,64,3,0,3,3,3,3,3,3,3,3,3,3,3,3
2,64,4,0,3,3,3,3,3,3,3,3,3,3,3,3
2,64,5,0,3,3,3,3,3,3,3,3,3,3,3,3
2,64,6,0,3,3,3,3,3,3,3,3,3,3,3,3
2,64,7,0,3,3,3,3,3,3,3,3,3,3,3,3
2,64,8,0,3,3,3,3,3,3,3,3,3,3,1,3
2,64,9,0,3,3,3,3,3,3,3,3,3,3,3,3
2,65,0,0,3,3,3,3,3,3,3,3,3,3,3,3
2,65,1,0,3,3,3,3,3,3,3,3,3,3,3,3
2,65,2,0,3,3,3,3,3,3,3,3,3,3,2,3
2,65,3,0,3,3,3,3,3,3,3,3,3,3,3,3
2,65,4,0,3,3,3,3,3,3,3,3,3,3,3,3
2,65,5,0,3,3,3,3,3,3,3,3,3,3,3,0
2,65,6,0,3,3,3,3,3,3,3,3,3,3,3,3
2,65,7,0,3,3,3,3,3,3,3,3,3,3,3,3
2,65,8,0,3,3,3,3,3,3,3,3,3,3,3,3
2,65,9,0,3,3,3,3,3,3,3,3,3,3,3,3
2,66,0,0,3,3,3,3,3,3,3,3,3,3,3,3
2,66,1,0,3,3,3,3,3,3,3,3,3,3,3,3
2,66,2,0,3,3,3,3,3,3,3,3,3,3,3,3
2,66,3,0,3,3,3,3,3,3,3,3,3,3,3,3
2,66,4,0,3,3,3,3,3,3,3,3,3,3,2,3
2,66,5,0,3,3,3,3,3,3,3,3,3,3,3,3
2,66,6,0,3,3,3,3,3,3,3,3,3,3,3,3
2,66,7,0,3,3,3,3,3,3,3,3,3,3,3,3
2,66,8,0,3,3,3,3,3,3,3,3,3,3,3,3
2,66,9,0,3,3,3,3,3,3,3,3,3,3,3,3
2,67,0,0,3,3,3,3,3,3,3,3,3,3,3,3
